49	84	83	95	70	24	12	43	72	71	3	80	72	1	33	68	54	57	26	4	91	67	11	22	62	4	19	92	90	68	91	4	82	80	30	21	47	79	68	82	16	16	79	88	53	80	86	50	95	44	15	71	80	17	46	22	77	42	65	69	18	53	99	12	16	93	7	64	17	78	80	57	31	20	38	64	93	22	66	57	76	77	83	19	43	73	13	83	32	2	55	77	14	25	22	47	33	66	64	64
20	89	81	39	80	95	32	2	89	92	89	83	20	17	19	71	53	92	63	92	13	7	67	36	45	78	17	71	18	68	17	34	83	76	43	88	70	32	36	46	93	57	38	41	28	43	79	45	59	69	55	71	100	13	60	46	20	30	89	34	65	41	88	18	84	25	95	100	16	35	8	78	71	58	95	83	84	16	44	98	20	58	44	60	86	42	69	12	34	43	81	16	70	65	78	94	8	20	62	9
10	39	76	65	47	58	28	94	42	96	100	61	69	83	67	85	90	11	51	73	68	32	22	25	41	80	81	28	31	51	14	12	57	4	19	40	43	75	77	3	54	49	42	68	31	9	84	68	57	58	96	66	31	39	56	96	88	39	15	47	31	10	53	52	4	72	52	11	40	61	93	22	16	77	63	79	97	67	85	92	26	6	26	48	47	59	15	52	100	44	1	32	3	61	6	3	17	98	79	91
43	60	45	55	40	77	83	53	58	57	51	92	98	35	37	46	9	88	27	30	95	66	40	19	52	46	35	36	72	36	30	70	57	34	92	52	67	53	23	49	15	61	16	9	48	27	11	11	60	16	73	64	47	47	83	39	59	82	26	90	74	94	73	4	31	17	95	85	62	92	82	90	95	76	13	65	98	47	6	34	28	15	8	92	69	98	22	58	97	66	86	97	91	76	3	7	92	90	79	26
88	54	5	68	15	6	60	7	92	5	44	23	58	3	35	87	17	80	83	57	60	52	87	99	95	27	3	82	65	66	69	85	29	33	41	31	96	21	88	14	92	37	16	27	58	2	72	9	64	20	62	35	2	52	12	6	77	56	79	21	29	2	89	97	61	53	26	51	12	15	61	64	97	13	57	23	6	63	21	36	98	14	27	95	25	89	9	84	96	42	99	19	31	11	49	38	71	66	13	71
97	75	38	46	57	14	84	35	34	18	4	50	7	77	38	49	29	3	91	56	28	100	33	23	24	9	6	87	89	31	31	74	37	54	16	69	5	87	14	2	53	97	93	21	60	93	80	96	69	12	86	85	53	78	48	49	78	76	89	56	97	12	29	36	91	47	39	19	40	96	41	79	48	52	33	95	33	76	4	29	45	35	47	69	28	72	97	55	21	40	41	8	29	19	28	68	69	35	49	75
17	63	1	66	96	60	80	48	68	40	57	38	50	37	15	69	38	46	80	3	9	38	1	35	17	9	8	90	92	29	13	5	37	17	19	21	96	19	70	94	70	5	94	20	19	80	46	60	4	9	1	21	97	17	25	52	88	24	95	66	4	15	48	1	40	26	68	41	34	65	10	57	31	90	79	34	68	44	46	32	90	45	38	67	3	9	92	30	77	14	25	12	56	60	88	35	10	70	28	65
60	51	61	67	52	78	2	72	95	13	27	41	72	29	39	74	37	44	65	49	46	25	85	35	97	42	95	100	59	63	63	82	44	98	50	87	6	50	42	40	82	59	75	13	61	86	17	14	79	44	63	6	44	92	23	82	92	69	89	41	85	17	55	41	39	98	7	4	29	68	69	99	8	42	55	59	25	51	21	36	82	97	17	56	71	24	5	11	85	38	87	97	40	10	100	46	87	100	35	58
97	19	3	86	82	38	47	19	80	63	90	26	2	59	21	5	97	25	34	5	68	55	6	57	93	61	80	89	54	45	83	71	79	23	7	76	31	24	100	60	17	99	50	56	82	58	60	82	8	50	41	64	75	8	5	31	34	79	23	27	35	55	87	47	61	39	29	79	62	69	15	42	33	53	26	29	46	52	40	29	63	60	33	11	51	40	37	31	11	29	98	35	66	64	94	18	77	48	86	92
73	23	58	38	32	21	55	51	2	27	50	91	72	92	68	100	92	77	50	44	45	96	34	14	98	27	7	45	94	7	63	57	73	70	56	62	71	17	35	51	77	41	50	34	39	79	69	35	90	93	76	35	86	7	52	87	45	69	16	31	4	46	77	54	27	47	95	76	12	4	2	85	99	66	71	35	39	49	66	76	96	69	43	34	93	49	39	95	13	54	40	84	26	8	98	74	57	60	44	68
43	73	88	31	99	70	51	39	53	6	5	49	67	84	18	15	28	84	99	90	86	55	77	5	65	68	12	91	45	100	87	61	48	78	32	23	27	78	74	60	56	53	79	65	28	20	83	44	63	26	88	31	27	29	94	31	59	80	35	5	76	61	75	59	49	4	98	89	95	23	9	80	4	10	89	42	66	34	48	17	95	11	92	83	85	22	32	91	11	86	1	81	11	75	35	36	74	56	73	79
91	41	70	68	41	26	28	38	16	7	73	66	86	4	97	77	6	57	5	74	23	87	50	2	37	67	33	10	1	3	83	24	27	38	27	36	82	80	49	44	63	39	89	89	66	37	48	81	83	88	44	42	23	78	8	69	60	90	18	65	19	27	22	13	95	40	74	78	9	91	70	73	78	41	85	39	87	7	88	89	7	35	41	81	94	69	67	84	82	93	20	53	68	31	84	29	90	32	74	79
13	36	100	20	29	15	14	59	8	27	54	92	99	6	27	28	48	33	67	21	100	29	7	28	10	88	4	67	17	26	92	42	75	6	58	54	56	95	6	3	17	35	67	36	69	100	19	19	73	14	75	73	79	86	56	49	65	99	49	68	15	35	60	16	20	70	29	46	75	52	96	39	21	40	64	2	29	51	10	95	24	3	84	2	31	54	36	24	58	15	51	13	54	3	32	7	92	54	76	50
83	49	20	58	51	88	94	57	59	80	56	30	56	37	4	12	57	97	93	51	71	72	64	49	12	4	76	44	38	49	30	76	8	66	22	40	62	72	61	60	29	38	34	23	47	96	65	66	71	33	6	31	85	40	74	29	19	62	63	74	45	40	89	34	96	10	67	68	21	15	19	61	32	19	26	25	61	48	20	24	90	89	63	23	69	69	100	89	89	75	38	82	26	24	28	4	23	84	1	25
57	8	71	45	37	22	16	95	58	77	37	75	81	59	55	45	4	21	51	4	87	62	39	95	25	68	63	61	92	32	90	43	89	6	9	34	68	54	30	24	1	37	69	24	12	72	46	61	23	42	14	21	98	33	64	42	82	29	91	23	28	75	82	73	22	74	44	82	27	12	58	36	44	16	77	80	9	76	80	2	29	99	38	54	31	32	96	58	53	90	62	5	69	2	67	56	73	41	11	45
12	36	52	13	61	49	35	24	22	9	46	86	42	55	77	58	44	79	85	98	86	54	77	96	8	79	78	46	10	27	72	22	18	51	63	27	86	36	40	14	53	51	11	35	11	6	36	38	15	27	36	50	56	73	39	99	7	60	30	31	55	9	57	27	54	72	97	85	59	98	70	74	18	58	52	25	69	9	24	85	74	29	62	16	69	7	23	95	7	33	27	88	97	32	89	33	39	85	57	14
85	63	15	9	42	45	31	39	50	83	56	30	38	18	21	76	42	76	28	12	14	97	88	61	96	65	2	28	56	63	85	37	16	79	78	100	87	51	98	63	93	63	48	99	87	36	78	55	68	41	28	33	13	84	23	36	7	96	48	47	69	81	85	44	79	50	29	34	72	31	44	20	80	76	92	1	34	82	23	72	40	40	53	47	62	24	32	93	24	56	45	43	65	47	53	10	17	95	1	79
36	47	48	30	22	64	74	41	85	92	58	20	95	71	47	91	44	13	60	51	93	99	59	85	85	50	96	70	8	96	27	33	99	90	25	77	26	30	46	87	8	94	51	68	46	14	5	47	11	85	11	8	86	75	26	61	29	34	63	42	67	76	57	11	27	18	44	38	51	93	95	92	23	56	61	31	74	100	15	79	48	9	41	72	78	93	40	71	59	100	83	38	26	73	70	49	8	82	80	50
82	68	11	63	66	20	43	19	61	3	97	86	20	31	44	3	21	13	84	100	78	86	26	29	45	5	20	68	17	64	35	46	76	49	36	39	63	10	30	52	88	16	68	30	56	3	43	72	39	37	25	95	12	52	53	85	69	51	2	31	96	68	16	7	66	57	100	50	13	47	2	57	26	17	65	21	35	55	35	22	77	31	20	97	26	63	84	34	10	3	62	35	95	37	93	33	40	66	95	73
52	42	9	88	47	71	4	69	74	69	78	43	9	82	53	79	2	14	7	13	88	71	63	1	79	80	75	18	36	93	61	60	83	68	25	23	8	27	81	33	36	75	80	25	9	98	74	68	95	2	45	28	83	6	95	70	3	84	71	92	97	15	85	50	31	22	62	41	70	88	61	35	16	39	56	75	44	92	9	28	44	37	57	60	99	67	88	47	18	43	13	47	11	77	78	71	15	66	56	95
70	89	21	57	39	20	91	30	18	13	71	1	44	95	32	46	86	70	87	21	17	95	43	80	45	5	30	46	81	11	58	80	44	8	20	78	14	20	47	33	51	55	58	32	73	27	19	29	77	26	57	47	85	79	45	93	9	59	79	53	37	38	22	84	7	76	71	70	20	44	63	51	81	27	44	68	17	69	35	44	29	50	34	35	94	85	84	69	51	20	87	83	97	93	38	87	37	82	59	22
61	15	24	11	59	11	22	80	39	71	86	92	25	33	84	24	26	67	70	98	13	81	59	1	1	78	16	86	43	6	54	85	60	74	27	47	45	93	43	28	2	61	77	42	25	94	87	87	7	24	92	20	17	68	72	22	31	29	31	49	69	58	11	5	80	75	85	82	99	100	14	42	94	4	52	14	92	30	8	57	87	23	31	91	67	89	96	14	20	97	33	10	10	92	82	31	8	11	42	48
79	58	60	10	21	34	90	11	13	92	19	27	33	16	94	82	5	68	17	15	96	69	45	76	56	39	37	29	12	41	59	10	38	96	87	77	83	96	96	76	54	43	27	28	71	35	65	10	92	20	91	11	59	100	43	33	86	62	8	92	89	61	86	28	62	66	84	60	15	99	50	11	67	45	20	81	2	55	9	54	44	20	60	29	71	41	35	6	19	10	11	60	13	13	13	47	99	12	14	19
61	81	30	14	31	10	33	97	60	7	75	71	58	94	3	100	17	89	47	95	3	40	95	18	69	61	50	1	20	68	62	14	86	75	83	40	14	69	75	37	81	56	10	55	84	28	62	17	66	50	61	90	59	19	48	16	33	98	3	84	90	22	56	88	100	29	25	88	76	88	28	21	100	68	13	2	35	49	3	92	74	91	86	64	30	59	76	40	79	93	41	57	78	49	64	31	17	17	27	26
94	62	49	93	30	17	6	91	92	65	88	15	75	91	14	32	1	64	86	22	38	45	4	19	64	36	12	32	83	93	32	23	14	25	33	90	9	51	54	57	17	12	77	8	62	97	15	77	47	69	86	5	25	18	97	38	4	56	16	12	42	29	48	76	76	47	11	31	74	11	88	5	34	56	56	27	45	85	90	9	65	7	42	96	28	79	97	68	50	98	32	45	13	67	15	43	53	80	90	57
14	97	64	50	32	60	31	44	56	80	3	32	62	31	78	6	73	54	86	36	27	2	70	35	36	88	97	89	28	68	82	74	23	48	29	7	70	89	72	44	58	55	82	85	70	97	19	66	97	27	82	50	52	75	66	33	88	94	31	21	94	19	96	48	57	99	91	38	34	29	17	54	61	41	11	25	56	6	39	87	34	25	76	39	72	28	21	24	80	21	61	50	40	77	98	60	28	81	48	35
72	50	16	16	48	58	1	72	98	64	27	2	10	47	24	17	5	17	10	6	52	41	39	39	67	99	33	34	7	79	68	35	79	44	25	97	49	92	24	97	54	66	12	55	40	51	69	92	53	1	31	89	36	3	43	8	4	19	37	44	97	4	13	18	76	17	15	83	31	26	42	29	72	13	100	17	37	96	54	41	77	53	11	17	83	42	18	91	43	29	86	20	39	5	71	46	20	26	89	81
100	87	51	93	44	8	90	92	68	52	31	84	8	62	13	17	75	12	89	23	29	39	3	45	72	39	86	11	68	35	53	23	35	99	74	100	57	38	93	74	17	40	10	68	48	96	12	71	14	49	55	48	38	60	73	23	39	4	70	91	17	1	49	48	81	45	97	23	43	23	43	69	72	66	95	28	91	16	49	61	41	11	55	66	90	65	23	22	39	27	88	33	10	27	17	15	40	51	20	99
96	19	31	34	98	14	50	91	87	55	62	55	97	88	6	93	7	55	21	55	58	57	47	68	89	39	73	49	49	97	78	46	60	48	93	15	26	55	59	26	86	13	100	67	43	72	84	28	94	81	47	41	95	47	5	49	28	71	14	62	23	33	34	90	31	7	79	80	84	3	58	14	16	14	38	40	86	72	66	79	65	19	17	41	29	20	37	35	34	73	49	83	39	93	13	40	96	15	65	23
46	59	38	86	15	65	68	30	61	24	87	56	90	58	4	69	90	43	80	5	12	46	8	70	90	57	68	72	53	93	25	15	100	39	65	76	63	64	1	16	68	59	47	58	64	62	69	19	49	46	94	38	91	9	68	5	15	9	48	28	72	86	73	66	52	75	45	45	77	38	78	63	4	48	30	13	81	73	51	69	8	15	63	83	70	52	61	28	84	81	30	13	85	50	63	8	62	97	50	12
